DateID,PlateID,RunID,StrainID,WellID,RawInitialOD,RawMaxOD,RawFinalOD,TimeMaxOD,PredMaxOD,TimePredMaxOD,PredVMax,TimePredVMax,PosControl,NegControl,CarryingCapacity,GrowthRate,InitialOD,LagTime,AffineShift,DoubleTime,OptimizedGP
062724_RapidKO_SMU_Plate27,27,,,B9,0.119,0.742,0.701,16.17,0.7272543172530855,17.36,0.24418373264541024,5.56,,,0.7193729345986926,0.6732178876232077,0.18055043803504245,3.8389945954626667,0.06206384562024007,0.6596520816290075,true
062724_RapidKO_SMU_Plate27,27,,,B10,0.117,0.692,0.691,23.17,0.6811673429534609,23.6,0.22811290468853207,8.33,,,0.6503115881345689,0.9854109741820191,0.24620712829979924,7.556242055907922,0.113874626181317,0.7217442338161437,true
062724_RapidKO_SMU_Plate27,27,,,B11,0.118,0.597,0.595,23.83667,0.5783263528712356,23.8,0.21341333471093907,5.75,,,0.5773750282954582,1.9020992186333545,0.09500437736627267,4.555013298167326,0.13450005453817598,0.6491248712641055,true
062724_RapidKO_SMU_Plate27,27,,,B12,0.118,0.668,0.632,13.33667,0.65694551780802,13.11,0.26854166776478117,6.28,,,0.6466992963713051,1.4603305216166682,0.11888025976058726,4.609905082543337,0.1300032697023229,0.7058362194908377,true
062724_RapidKO_SMU_Plate27,27,,,C1,0.117,0.625,0.617,17.17,0.6123735842066562,21.5,0.18914682523774293,6.3,,,0.6071554881767695,1.3786634020877753,0.12283795898178529,4.85488989335852,0.13072856459019785,0.6211784501735879,true
062724_RapidKO_SMU_Plate27,27,,,C2,0.118,0.653,0.479,7.17,0.6451319818222545,7.07,0.3374219017434609,5.63,,,0.5651421112428568,2.755230957157755,0.08750369274821122,4.2928886209029,0.14278693633750827,0.888849988827685,true
062724_RapidKO_SMU_Plate27,27,,,C3,0.118,0.65,0.533,9.33667,0.6445011917248069,9.5,0.2937953172290526,5.57,,,0.6008079273504763,2.2139921187406943,0.0975808785003083,4.20238986594446,0.13929525677293045,0.7496710434295104,true
062724_RapidKO_SMU_Plate27,27,,,C4,0.119,0.656,0.522,7.83667,0.6489216336008633,7.86,0.26814239865227985,5.21,,,0.5964549091471341,2.3783629078985133,0.09474902788129,4.064011474707064,0.14078786425870032,0.7807900465145531,true
062724_RapidKO_SMU_Plate27,27,,,C5,0.118,0.62,0.48,8.83667,0.6131864351410017,8.91,0.2724863332316734,5.26,,,0.5586453734005455,2.4564626319727956,0.08845304435054908,4.047293470707354,0.1395189409035388,0.8559264139708078,true
062724_RapidKO_SMU_Plate27,27,,,C6,0.12,0.689,0.591,10.00333,0.6800241175693451,9.92,0.3256016166922745,5.33,,,0.6475182242668285,2.1493672825241554,0.0997459654018757,4.062492459840745,0.14048403702173975,0.8353644015859434,true
062724_RapidKO_SMU_Plate27,27,,,C7,0.117,0.632,0.569,12.33667,0.624508876206963,12.32,0.2509849857140266,7.38,,,0.6101179343310376,1.6264342066415793,0.10799865332082632,5.726679056191804,0.13638573465975906,0.6133974271818399,true
062724_RapidKO_SMU_Plate27,27,,,C8,0.117,0.653,0.573,7.83667,0.6430164396859225,7.87,0.2704511315875588,5.53,,,0.6268572351054357,2.0260672420171217,0.09752537928354299,4.267474314673663,0.13679729272012264,0.7783730628621671,true
062724_RapidKO_SMU_Plate27,27,,,C9,0.118,0.631,0.525,10.67,0.6240264985180769,10.85,0.23542753883850454,6.23,,,0.593102940290841,1.8968716293333578,0.09909391731973533,4.8011658305413025,0.14090972270707305,0.6479755424384863,true
062724_RapidKO_SMU_Plate27,27,,,C10,0.118,0.708,0.668,14.33667,0.7009617402038933,15.61,0.30125852230314004,5.63,,,0.6854355145014757,1.657315561755178,0.11445739350725906,4.215591236521213,0.1321421471039251,0.8119490320401991,true
062724_RapidKO_SMU_Plate27,27,,,C11,0.12,0.689,0.666,16.00333,0.6793182896677173,16.09,0.2725619181759079,5.89,,,0.6665512917890007,1.285374599512134,0.14148532861767987,4.380437672791025,0.12519003908751983,0.6656327579608566,true
062724_RapidKO_SMU_Plate27,27,,,C12,0.118,0.638,0.608,18.50333,0.6315169448556407,18.74,0.24291631647275885,5.56,,,0.6026936753530073,2.027642204159968,0.0956997743529014,4.264462566991371,0.14038040211596475,0.6942698106825893,true
062724_RapidKO_SMU_Plate27,27,,,D1,0.119,0.647,0.634,17.50333,0.6273845368488057,15.92,0.24761457489809013,5.53,,,0.6274090970094052,1.6684883553594119,0.11004598938887797,4.1607222462266575,0.1324640254144582,0.6760158380821435,true
062724_RapidKO_SMU_Plate27,27,,,D2,0.118,0.673,0.559,9.50333,0.6688630248246268,9.6,0.28714604394406096,6.11,,,0.6237599323504844,2.0378635493104387,0.09780779114845685,4.573118491733897,0.14054838597840003,0.7641492916471694,true
062724_RapidKO_SMU_Plate27,27,,,D3,0.118,0.672,0.546,8.67,0.6642819017921953,8.87,0.2639331506641903,5.22,,,0.6191636770476482,2.268334918042455,0.09342291964815264,4.066481795919817,0.1404767956381211,0.7714494935651054,true
062724_RapidKO_SMU_Plate27,27,,,D4,0.117,0.669,0.574,9.50333,0.6645454636657019,9.54,0.31264682544797223,5.73,,,0.629772049469429,2.100138047084934,0.100505374409702,4.349378454134984,0.13769510557369252,0.765269691615888,true
062724_RapidKO_SMU_Plate27,27,,,D5,0.11,0.537,0.463,10.00333,0.533036714889776,10.15,0.24098894402655158,6.29,,,0.5068907952547442,1.982536754897164,0.09261601251305486,4.829931606147803,0.12285455221398442,0.7746533625328328,true
062724_RapidKO_SMU_Plate27,27,,,D6,0.119,0.667,0.579,10.33667,0.6534871952078458,10.69,0.2411183914077243,5.35,,,0.6319083220278426,2.0439322564420097,0.10093341863355496,4.247275733564889,0.13842015551920195,0.7778926247502567,true
062724_RapidKO_SMU_Plate27,27,,,D7,0.118,0.695,0.563,10.00333,0.6854869624155415,10.26,0.27385676918820745,5.8,,,0.6403899769310103,2.0816049221639727,0.10293529983792184,4.471875292788937,0.1409474337623502,0.7889375420316883,true
062724_RapidKO_SMU_Plate27,27,,,D8,0.118,0.692,0.599,10.50333,0.6833494503912116,10.77,0.29017412840398255,5.52,,,0.654202644876965,1.9124990596010436,0.10500708154541093,4.1825295845914,0.1366619975956675,0.7810724326091678,true
062724_RapidKO_SMU_Plate27,27,,,D9,0.117,0.676,0.645,8.33667,0.6694099619121947,8.34,0.30630082913157164,5.66,,,0.6532257485165033,1.9686264385764163,0.10257542499777099,4.3119203325800886,0.13622915956109663,0.802542976700076,true
062724_RapidKO_SMU_Plate27,27,,,D10,0.119,0.69,0.579,7.83667,0.6822872650056064,7.8,0.2803531202871513,5.42,,,0.6383754518419182,2.218845178137993,0.09684218057699824,4.138283473826608,0.14235487627556695,0.7445126405656732,true
062724_RapidKO_SMU_Plate27,27,,,D11,0.119,0.686,0.686,24.00333,0.6665708847256007,23.82,0.2581578071972416,5.37,,,0.6567020482203857,1.6561423997909919,0.11505701490679636,4.0554944948017,0.13059220393783447,0.7458752477678819,true
062724_RapidKO_SMU_Plate27,27,,,D12,0.118,0.699,0.599,7.50333,0.6906611393702609,7.63,0.30090185054465485,5.56,,,0.6407270594138592,2.1795449583844606,0.09732832902641532,3.9523596112314183,0.14509351923451377,0.7160176027288099,true
062724_RapidKO_SMU_Plate27,27,,,E1,0.102,0.665,0.663,23.00333,0.6621973122998145,22.86,0.1660441628286197,18.44,,,0.6685265263977471,1.2136977650269494,0.12010403225957168,17.20607232454244,0.10303605382766522,0.801726863595252,true
062724_RapidKO_SMU_Plate27,27,,,E2,0.117,0.681,0.59,9.33667,0.6728376363475845,9.46,0.3039705406783341,5.93,,,0.648980252079294,1.9463870198337634,0.10740090064518948,4.438478707070251,0.13766722707709256,0.8150227022717447,true
062724_RapidKO_SMU_Plate27,27,,,E3,0.118,0.652,0.53,8.33667,0.640567128574251,8.14,0.2651575513059913,5.43,,,0.5950588736507385,2.3566146950084703,0.09194282891555339,4.234764444275412,0.14036380139576035,0.8232644114825839,true
062724_RapidKO_SMU_Plate27,27,,,E4,0.103,0.103,0.103,0.67,0.103,0.67,-2.0102757543160872e-24,0.67,,,0.10299998667576957,0.5,0.10299999876176552,18.50333,0.10200000000073041,-0.0007892628696784473,true
062724_RapidKO_SMU_Plate27,27,,,E5,0.117,0.649,0.598,11.67,0.6411858279955758,11.7,0.25015008032444086,5.75,,,0.6323374983337162,1.8272917043521737,0.10716275100361608,4.490353332705161,0.13468185021761253,0.7425122948648373,true
062724_RapidKO_SMU_Plate27,27,,,E6,0.119,0.655,0.532,9.17,0.641522629724352,8.45,0.24350835453283953,5.5,,,0.6063552314591475,2.1582216946129837,0.09780635504758975,4.226781798298672,0.1423047130657389,0.7187915923014341,true
062724_RapidKO_SMU_Plate27,27,,,E7,0.118,0.677,0.606,11.00333,0.6689371253560712,11.07,0.25998361839956485,5.39,,,0.6496861760446675,1.9102230919014866,0.10508180075204067,4.176968970027449,0.1355510159783368,0.7547525975177163,true
062724_RapidKO_SMU_Plate27,27,,,E8,0.117,0.675,0.601,12.17,0.6698302907882887,12.2,0.29898947376708174,5.55,,,0.6472719549931427,1.9683987722543768,0.1049885424094709,4.1305795657718285,0.1368457145926704,0.7543273775770335,true
062724_RapidKO_SMU_Plate27,27,,,E9,0.117,0.669,0.622,7.17,0.6638998116538318,7.18,0.3007327498199298,5.24,,,0.6354373322786663,2.2148219814532446,0.09363441924826567,3.9059835855837672,0.13933996935773393,0.7741164579529023,true
062724_RapidKO_SMU_Plate27,27,,,E10,0.119,0.7,0.638,7.50333,0.6942579105767491,7.75,0.32290586000386023,5.53,,,0.6721444123009938,2.129067239014403,0.10071465743216093,4.1115035659792545,0.1397424365139978,0.8093338232496124,true
062724_RapidKO_SMU_Plate27,27,,,E11,0.122,0.668,0.632,10.33667,0.6586257193174765,10.32,0.2552284627140353,5.54,,,0.6437501328258847,1.7975475487344457,0.10921359102277588,4.24802516901845,0.14284118193255602,0.6932950677604256,true
062724_RapidKO_SMU_Plate27,27,,,E12,0.117,0.613,0.553,7.00333,0.6098407131103786,6.8,0.23931444998645007,5.55,,,0.5782008849474394,2.2234005454654797,0.09312349252683386,4.323013030468089,0.13895633002173793,0.7179434010679224,true
062724_RapidKO_SMU_Plate27,27,,,F1,0.118,0.592,0.588,6.83667,0.5829062109884837,6.3,0.253281501325836,5.5,,,0.5810310721931458,1.9102598805411675,0.0913360219205216,3.9514482828824744,0.13737028878122412,0.6908318680292499,true
062724_RapidKO_SMU_Plate27,27,,,F2,0.117,0.701,0.619,10.50333,0.6959567913722032,10.39,0.3343273086626131,5.63,,,0.659696269290102,2.071771519995818,0.1054565771146348,4.247031596763918,0.1370491455962179,0.850005547605339,true
062724_RapidKO_SMU_Plate27,27,,,F3,0.119,0.686,0.57,9.83667,0.6816346435110193,9.86,0.2904149504567214,5.38,,,0.6380528715301221,2.059640120148862,0.10186880665795611,3.979613496704758,0.13994565008823068,0.7628636099818895,true
062724_RapidKO_SMU_Plate27,27,,,F4,0.115,0.688,0.618,10.17,0.6792249261017494,10.35,0.35290354283400766,5.73,,,0.6591135626454729,1.9341842402090554,0.10519893521393651,4.243024944410468,0.13234651751023566,0.7693841532678828,true
062724_RapidKO_SMU_Plate27,27,,,F5,0.118,0.681,0.596,9.33667,0.6737309952272378,9.45,0.3007088830765308,5.43,,,0.6458836911089153,2.080601255476978,0.10098037113402165,4.036560188538067,0.13817085436364915,0.850569064625353,true
062724_RapidKO_SMU_Plate27,27,,,F6,0.117,0.678,0.575,8.00333,0.6702843012337333,7.92,0.28442747201780194,5.4,,,0.6318680244058607,2.2436204601154595,0.0912445122421311,4.2072322286239245,0.14079340373868135,0.759159594796677,true
062724_RapidKO_SMU_Plate27,27,,,F7,0.125,0.674,0.598,8.50333,0.6691337021981896,8.39,0.259374777042519,5.89,,,0.6433495561225544,1.9789264011561807,0.10864685917469075,4.56359146613777,0.1465722967235469,0.6952486357569266,true
062724_RapidKO_SMU_Plate27,27,,,F8,0.116,0.705,0.651,11.00333,0.6963957042989464,11.31,0.2987785693955078,5.59,,,0.681841950491837,1.7132062907058792,0.115337855279832,4.152989527366732,0.1317980000995383,0.8329007842664544,true
062724_RapidKO_SMU_Plate27,27,,,F9,0.116,0.694,0.641,8.67,0.6892860473697761,11.03,0.3272171701816309,5.72,,,0.6667860427151089,2.084528053911563,0.09859313110027634,4.3188004781736185,0.13628881886532124,0.811795811434753,true
062724_RapidKO_SMU_Plate27,27,,,F10,0.117,0.722,0.709,12.17,0.7180275029289048,12.33,0.3319813814663575,5.56,,,0.7046046838891917,1.839055222572833,0.11096144477335095,4.137421264608362,0.13317201232336603,0.7961880518905897,true
062724_RapidKO_SMU_Plate27,27,,,F11,0.117,0.657,0.641,9.67,0.6391661479861199,14.08,0.23338557155504558,5.48,,,0.6446382772878357,1.7346186881324293,0.1066482035121341,4.3295705207827755,0.13038357003276804,0.7965615018436603,true
062724_RapidKO_SMU_Plate27,27,,,F12,0.119,0.726,0.683,14.50333,0.7174539160070342,14.67,0.28881714235926526,4.69,,,0.7037008236852139,1.7590567308930738,0.11022404439441681,3.3820974143235842,0.1326908657965754,0.8071311136113726,true
062724_RapidKO_SMU_Plate27,27,,,G1,0.117,0.576,0.503,8.83667,0.5662582450179375,7.6,0.18719194942183037,6.22,,,0.5494961960595209,1.7737772229736268,0.092832018023902,4.675587043626284,0.13757399882046817,0.559315142069942,true
062724_RapidKO_SMU_Plate27,27,,,G2,0.119,0.678,0.638,12.00333,0.6645679896850671,11.74,0.2647602492129181,5.45,,,0.6555811911768988,1.9026932332181639,0.10773286760002317,4.296646073073074,0.135738598185616,0.8288936249607393,true
062724_RapidKO_SMU_Plate27,27,,,G3,0.117,0.69,0.581,10.67,0.6821613778398964,10.84,0.2943981350228687,5.58,,,0.6439008645577522,2.0380192836559026,0.10581745501678713,4.2850886685913565,0.13772328378510207,0.7582112351125525,true
062724_RapidKO_SMU_Plate27,27,,,G4,0.119,1.121,1.121,24.00333,1.1083221306178244,23.82,0.31005353094414,5.22,,,1.091597497549013,0.14854305622035607,1.0239664333803453,-19.2620637683917,-326.3600430279942,0.481900017130197,true
062724_RapidKO_SMU_Plate27,27,,,G5,0.119,0.618,0.521,9.33667,0.6062249560699677,9.69,0.21620202573691316,5.89,,,0.5744391099535571,1.928375374402276,0.09967808260254751,4.468410889042944,0.14420627650909898,0.6267095430901638,true
062724_RapidKO_SMU_Plate27,27,,,G6,0.119,0.701,0.57,7.00333,0.6941131578958104,8.06,0.26186168026563084,5.04,,,0.6372978616069671,2.2851698511684035,0.09348334967832152,3.8766662373558827,0.1443475569470212,0.7848105048399029,true
062724_RapidKO_SMU_Plate27,27,,,G7,0.118,0.685,0.616,8.50333,0.6760448759130887,8.44,0.31801694916874973,5.26,,,0.6527911674161494,2.0656225784567153,0.10068067169929534,3.840384388662337,0.14067284424119955,0.8381887351079484,true
062724_RapidKO_SMU_Plate27,27,,,G8,0.116,0.696,0.643,10.00333,0.6902070792545718,11.63,0.30263612507299265,5.77,,,0.6762195825060845,1.665941367986453,0.11194469387251228,4.242762236968382,0.13220425268068095,0.7853978966472772,true
062724_RapidKO_SMU_Plate27,27,,,G9,0.116,0.669,0.631,8.17,0.6636943429655479,8.11,0.3301466821666328,5.55,,,0.6446341490427987,2.080708461540308,0.09452176806047365,4.058036728795345,0.13696593316565278,0.7749494559198752,true
062724_RapidKO_SMU_Plate27,27,,,G10,0.117,0.68,0.645,8.17,0.6757311172554915,8.27,0.3011021522721481,5.71,,,0.6644554569522584,1.9403328650675504,0.10552565122242083,4.26964868163189,0.13614541083640527,0.7931145221535636,true
062724_RapidKO_SMU_Plate27,27,,,G11,0.12,0.644,0.63,17.83667,0.6338112514684451,17.85,0.276828155015993,5.37,,,0.6337818690263196,1.902536852872384,0.09888960691872857,3.968117799524278,0.13941887798068947,0.7563342367588599,true
062724_RapidKO_SMU_Plate27,27,,,G12,0.117,0.616,0.599,8.17,0.6028400056954658,6.98,0.2640613662097314,5.99,,,0.5993887306146053,2.099166238930561,0.09240948278116191,4.665056978388378,0.13661775199694276,0.7766670864584412,true
062724_RapidKO_SMU_Plate27,27,,,H1,0.116,0.663,0.649,19.33667,0.6411134842202396,17.48,0.21290999612531183,5.87,,,0.6205739364683751,1.0586285540722506,0.25052763465764316,5.266273459137456,0.10869059828489946,0.7124683834277604,true
062724_RapidKO_SMU_Plate27,27,,,H2,0.118,0.597,0.552,6.83667,0.5890271067174477,6.85,0.22438669366687233,5.45,,,0.5515043154174403,2.3346937158356016,0.09351212646595311,4.328633971369663,0.13830842813272706,0.7921239889432969,true
062724_RapidKO_SMU_Plate27,27,,,H3,0.117,0.634,0.59,6.83667,0.6279194909305447,6.35,0.2895873685902405,5.46,,,0.6069575696530092,2.2517328024846326,0.09035376659360289,4.119208420063953,0.13933308942373576,0.8165344979892455,true
062724_RapidKO_SMU_Plate27,27,,,H4,0.116,0.698,0.695,23.83667,0.6809581442917089,23.72,0.27592640714723315,5.72,,,0.6761557090727979,1.3642882173653903,0.1342660638956064,4.2971527260894575,0.12053356282841612,0.7409528865544277,true
062724_RapidKO_SMU_Plate27,27,,,H5,0.118,0.613,0.603,18.67,0.5997640997361664,18.74,0.23506712168506194,5.5,,,0.5959387329014273,1.9086134498137344,0.10013225363706241,4.249145518245403,0.13481398102050995,0.726827012631559,true
062724_RapidKO_SMU_Plate27,27,,,H6,0.118,0.616,0.58,6.00333,0.5914192192023087,6.26,0.2698604938458786,5.51,,,0.57871530192269,2.204002431057836,0.09301642881719803,4.122133565577004,0.1395570208521745,0.7531189752047728,true
062724_RapidKO_SMU_Plate27,27,,,H7,0.118,0.64,0.622,14.50333,0.6312155101816787,15.59,0.2854056788554371,5.13,,,0.6277512059722054,1.96915156607755,0.09735116824111943,3.7408357527533114,0.13696364871069538,0.7963603939809454,true
062724_RapidKO_SMU_Plate27,27,,,H8,0.117,0.614,0.613,23.50333,0.6035519770074922,23.68,0.21205682667128456,6.51,,,0.5907674290852343,1.5459656176405796,0.10475038127454334,4.827010528490425,0.13521049987552644,0.6126708743195559,true
062724_RapidKO_SMU_Plate27,27,,,H9,0.117,0.659,0.657,17.67,0.6477842966895981,17.7,0.3009184817100009,5.4,,,0.6473189745794388,1.838130003122452,0.10051228634996409,3.8709080922223293,0.13455646000160573,0.7446851476611895,true
062724_RapidKO_SMU_Plate27,27,,,H10,0.118,0.681,0.655,6.33667,0.6705947003184641,6.47,0.30986960231489546,4.79,,,0.6688287924868505,2.175808119296244,0.09558092100690281,3.4505022960536387,0.13926775097850008,0.8895302167719111,true
062724_RapidKO_SMU_Plate27,27,,,H11,0.12,0.613,0.473,6.50333,0.6093132294788313,6.63,0.22720872018842125,5.7,,,0.5354563827690367,2.176251504967184,0.09424123561301724,4.071065713746245,0.14689049811258795,0.6199862605235371,true
062724_RapidKO_SMU_Plate27,27,,,H12,0.118,0.661,0.661,22.83667,0.6514313159342096,23.82,0.2746730561210573,5.79,,,0.600646652036323,2.089984383490552,0.092317437891788,4.381542258582855,0.1389313744762775,0.7658485870544045,true
072824_RapidKO_SMU_Plate28,28,,,A1,0.112,1.136,1.136,24.00306,1.1213618119411608,23.65639,0.165840870976279,6.47639,,,1.062654628485338,0.6373508481089049,0.24386307024941367,4.360836283784133,0.055669243875996685,0.49036961090599807,true
072824_RapidKO_SMU_Plate28,28,,,A2,0.116,1.549,1.244,11.66972,1.5426801048555716,11.53639,0.3864317824446573,7.40639,,,1.3710932194659644,1.3750662110572665,0.16175401130608252,5.359982761663196,0.16935895005818502,0.6416694274682962,true
072824_RapidKO_SMU_Plate28,28,,,A3,0.117,1.671,1.47,14.00306,1.6460922826126996,14.39639,0.32758396235352527,10.31639,,,1.561454449295145,0.9237106353913452,0.23013864151565389,7.259764380253255,0.18505100465853325,0.426479524277272,true
072824_RapidKO_SMU_Plate28,28,,,A4,0.12,1.585,1.352,11.33639,1.580300582778435,11.35639,0.4137844424726056,7.36639,,,1.4433774339882628,1.4064441690907523,0.1578922936252382,5.39293324647655,0.17069436404180272,0.6923056796594574,true
072824_RapidKO_SMU_Plate28,28,,,A5,0.124,1.594,1.35,11.66972,1.5910157067757686,11.83639,0.40619231438843395,7.84639,,,1.4452834155152199,1.3722973183253104,0.16244651884433148,5.741378391506412,0.1748198716342857,0.7114257523975992,true
072824_RapidKO_SMU_Plate28,28,,,A6,0.118,1.37,1.216,13.00306,1.356850351079403,13.09639,0.3033093352536451,8.91639,,,1.2620133770868371,1.1720831704437427,0.17292199363822178,6.7221601989004,0.16772975568559606,0.556010340838685,true
072824_RapidKO_SMU_Plate28,28,,,A7,0.12,1.536,1.339,14.66972,1.5280286198919741,14.74639,0.3045662206761932,9.75639,,,1.4427786255435875,0.9585340912928316,0.2175790614744729,6.8661225155385015,0.1853274268892821,0.4216259937780803,true
072824_RapidKO_SMU_Plate28,28,,,A8,0.118,1.426,1.212,13.66972,1.4170064654283183,13.55639,0.3224332718347278,9.13639,,,1.3032744656445479,1.1882411506551112,0.183775987999139,6.90401023768107,0.16702547393557982,0.5203865304334264,true
072824_RapidKO_SMU_Plate28,28,,,A9,0.123,1.559,1.356,11.66972,1.5485482143628022,11.33639,0.38641836812218666,6.99639,,,1.4344394533198983,1.3313001343108684,0.17197339914987278,5.1086080151925755,0.1698996144811801,0.6929842549692008,true
072824_RapidKO_SMU_Plate28,28,,,A10,0.119,1.275,1.117,13.00306,1.266582435809669,12.61639,0.2341307830668613,9.49639,,,1.204996798487518,0.9377929902400508,0.19829015946543985,6.692463161271,0.15761491248568302,0.40809336012108083,true
072824_RapidKO_SMU_Plate28,28,,,A11,0.125,1.659,1.477,12.00278,1.6553794660533012,12.92639,0.3377542930249231,8.94639,,,1.556274807806093,1.0154556062032374,0.21393122174747117,6.1847040079714555,0.17762492660794746,0.489191773967041,true
072824_RapidKO_SMU_Plate28,28,,,A12,0.111,1.621,1.448,11.33639,1.615185273481767,11.94639,0.3942481373439619,7.64639,,,1.512962639712506,1.253706199374035,0.1676089783098455,5.504540051738645,0.15738839932907456,0.6739599580816167,true
072824_RapidKO_SMU_Plate28,28,,,B1,0.116,1.58,1.473,12.00278,1.5607114577443364,11.72639,0.3702799864706031,7.60639,,,1.4954027538382264,1.2088555672595782,0.17950618094998833,5.527995968607933,0.15759207895539343,0.6856593111614268,true
072824_RapidKO_SMU_Plate28,28,,,B2,0.124,1.804,1.597,12.33611,1.7789373064816023,12.98639,0.3507207170403429,8.22639,,,1.6798889964182009,1.011230463349002,0.22919112595461805,5.7510696352024135,0.17427390306816248,0.5526424134799397,true
